,u,v,edge_type,count
2696,Sleep_1,L4,v->u,7
2697,Sleep_1,L4,undirected,0
2698,Sleep_1,L4,none,146
2699,Sleep_1,L4,unknown,0
2700,Sleep_1,L5,u->v,2
2701,Sleep_1,L5,v->u,1
2702,Sleep_1,L5,undirected,0
2703,Sleep_1,L5,none,151
2704,Sleep_1,L5,unknown,0
2705,Sleep_1,L6,u->v,0
2706,Sleep_1,L6,v->u,8
2707,Sleep_1,L6,undirected,0
2708,Sleep_1,L6,none,146
2709,Sleep_1,L6,unknown,0
2710,Sleep_1,L7,u->v,0
2711,Sleep_1,L7,v->u,3
2712,Sleep_1,L7,undirected,0
2713,Sleep_1,L7,none,151
2714,Sleep_1,L7,unknown,0
2715,Sleep_1,L8,u->v,0
2716,Sleep_1,L8,v->u,3
2717,Sleep_1,L8,undirected,0
2718,Sleep_1,L8,none,151
2719,Sleep_1,L8,unknown,0
2720,Sleep_1,L9,u->v,0
2721,Sleep_1,L9,v->u,6
2722,Sleep_1,L9,undirected,0
2723,Sleep_1,L9,none,148
2724,Sleep_1,L9,unknown,0
2725,Sleep_1,L10,u->v,2
2726,Sleep_1,L10,v->u,53
2727,Sleep_1,L10,undirected,0
2728,Sleep_1,L10,none,99
2729,Sleep_1,L10,unknown,0
2730,Sleep_2,Sleep_3,u->v,24
2731,Sleep_2,Sleep_3,v->u,49
2732,Sleep_2,Sleep_3,undirected,0
2733,Sleep_2,Sleep_3,none,81
2734,Sleep_2,Sleep_3,unknown,0
2735,Sleep_2,Sleep_4,u->v,10
2736,Sleep_2,Sleep_4,v->u,20
2737,Sleep_2,Sleep_4,undirected,0
2738,Sleep_2,Sleep_4,none,124
2739,Sleep_2,Sleep_4,unknown,0
2740,Sleep_2,Sleep_5,u->v,9
2741,Sleep_2,Sleep_5,v->u,2
2742,Sleep_2,Sleep_5,undirected,1
2743,Sleep_2,Sleep_5,none,142
2744,Sleep_2,Sleep_5,unknown,0
2745,Sleep_2,Sleep_6,u->v,18
2746,Sleep_2,Sleep_6,v->u,1
2747,Sleep_2,Sleep_6,undirected,0
2748,Sleep_2,Sleep_6,none,135
2749,Sleep_2,Sleep_6,unknown,0
2750,Sleep_2,Sleep_7,u->v,16
2751,Sleep_2,Sleep_7,v->u,3
2752,Sleep_2,Sleep_7,undirected,2
2753,Sleep_2,Sleep_7,none,133
2754,Sleep_2,Sleep_7,unknown,0
2755,Sleep_2,L1,u->v,1
2756,Sleep_2,L1,v->u,22
2757,Sleep_2,L1,undirected,0
2758,Sleep_2,L1,none,131
2759,Sleep_2,L1,unknown,0
2760,Sleep_2,L2,u->v,1
2761,Sleep_2,L2,v->u,65
2762,Sleep_2,L2,undirected,2
2763,Sleep_2,L2,none,86
2764,Sleep_2,L2,unknown,0
2765,Sleep_2,L3,u->v,2
2766,Sleep_2,L3,v->u,21
2767,Sleep_2,L3,undirected,2
2768,Sleep_2,L3,none,129
2769,Sleep_2,L3,unknown,0
2770,Sleep_2,L4,u->v,0
2771,Sleep_2,L4,v->u,9
2772,Sleep_2,L4,undirected,2
2773,Sleep_2,L4,none,143
2774,Sleep_2,L4,unknown,0
2775,Sleep_2,L5,u->v,0
2776,Sleep_2,L5,v->u,2
2777,Sleep_2,L5,undirected,0
2778,Sleep_2,L5,none,152
2779,Sleep_2,L5,unknown,0
2780,Sleep_2,L6,u->v,1
2781,Sleep_2,L6,v->u,8
2782,Sleep_2,L6,undirected,1
2783,Sleep_2,L6,none,144
2784,Sleep_2,L6,unknown,0
2785,Sleep_2,L7,u->v,1
2786,Sleep_2,L7,v->u,10
2787,Sleep_2,L7,undirected,2
2788,Sleep_2,L7,none,141
2789,Sleep_2,L7,unknown,0
2790,Sleep_2,L8,u->v,0
2791,Sleep_2,L8,v->u,3
2792,Sleep_2,L8,undirected,0
2793,Sleep_2,L8,none,151
2794,Sleep_2,L8,unknown,0
2795,Sleep_2,L9,u->v,0
2796,Sleep_2,L9,v->u,5
2797,Sleep_2,L9,undirected,1
2798,Sleep_2,L9,none,148
2799,Sleep_2,L9,unknown,0
2800,Sleep_2,L10,u->v,0
2801,Sleep_2,L10,v->u,51
2802,Sleep_2,L10,undirected,1
2803,Sleep_2,L10,none,102
2804,Sleep_2,L10,unknown,0
2805,Sleep_3,Sleep_4,u->v,3
2806,Sleep_3,Sleep_4,v->u,3
2807,Sleep_3,Sleep_4,undirected,1
2808,Sleep_3,Sleep_4,none,147
2809,Sleep_3,Sleep_4,unknown,0
2810,Sleep_3,Sleep_5,u->v,5
2811,Sleep_3,Sleep_5,v->u,3
2812,Sleep_3,Sleep_5,undirected,1
2813,Sleep_3,Sleep_5,none,145
2814,Sleep_3,Sleep_5,unknown,0
2815,Sleep_3,Sleep_6,u->v,5
2816,Sleep_3,Sleep_6,v->u,2
2817,Sleep_3,Sleep_6,undirected,0
2818,Sleep_3,Sleep_6,none,147
2819,Sleep_3,Sleep_6,unknown,0
2820,Sleep_3,Sleep_7,u->v,6
2821,Sleep_3,Sleep_7,v->u,3
2822,Sleep_3,Sleep_7,undirected,1
2823,Sleep_3,Sleep_7,none,144
2824,Sleep_3,Sleep_7,unknown,0
2825,Sleep_3,L1,u->v,1
2826,Sleep_3,L1,v->u,15
2827,Sleep_3,L1,undirected,1
2828,Sleep_3,L1,none,137
2829,Sleep_3,L1,unknown,0
2830,Sleep_3,L2,u->v,1
2831,Sleep_3,L2,v->u,57
2832,Sleep_3,L2,undirected,5
2833,Sleep_3,L2,none,91
2834,Sleep_3,L2,unknown,0
2835,Sleep_3,L3,u->v,2
2836,Sleep_3,L3,v->u,27
2837,Sleep_3,L3,undirected,1
2838,Sleep_3,L3,none,124
2839,Sleep_3,L3,unknown,0
2840,Sleep_3,L4,u->v,1
2841,Sleep_3,L4,v->u,15
2842,Sleep_3,L4,undirected,3
2843,Sleep_3,L4,none,135
2844,Sleep_3,L4,unknown,0
2845,Sleep_3,L5,u->v,2
2846,Sleep_3,L5,v->u,5
2847,Sleep_3,L5,undirected,0
2848,Sleep_3,L5,none,147
2849,Sleep_3,L5,unknown,0
2850,Sleep_3,L6,u->v,3
2851,Sleep_3,L6,v->u,9
2852,Sleep_3,L6,undirected,1
2853,Sleep_3,L6,none,141
2854,Sleep_3,L6,unknown,0
2855,Sleep_3,L7,u->v,2
2856,Sleep_3,L7,v->u,7
2857,Sleep_3,L7,undirected,2
2858,Sleep_3,L7,none,143
2859,Sleep_3,L7,unknown,0
2860,Sleep_3,L8,u->v,0
2861,Sleep_3,L8,v->u,3
2862,Sleep_3,L8,undirected,0
2863,Sleep_3,L8,none,151
2864,Sleep_3,L8,unknown,0
2865,Sleep_3,L9,u->v,1
2866,Sleep_3,L9,v->u,5
2867,Sleep_3,L9,undirected,0
2868,Sleep_3,L9,none,148
2869,Sleep_3,L9,unknown,0
2870,Sleep_3,L10,u->v,2
2871,Sleep_3,L10,v->u,40
2872,Sleep_3,L10,undirected,3
2873,Sleep_3,L10,none,109
2874,Sleep_3,L10,unknown,0
2875,Sleep_4,Sleep_5,u->v,6
2876,Sleep_4,Sleep_5,v->u,6
2877,Sleep_4,Sleep_5,undirected,1
2878,Sleep_4,Sleep_5,none,141
2879,Sleep_4,Sleep_5,unknown,0
2880,Sleep_4,Sleep_6,u->v,6
2881,Sleep_4,Sleep_6,v->u,3
2882,Sleep_4,Sleep_6,undirected,0
2883,Sleep_4,Sleep_6,none,145
2884,Sleep_4,Sleep_6,unknown,0
2885,Sleep_4,Sleep_7,u->v,5
2886,Sleep_4,Sleep_7,v->u,1
2887,Sleep_4,Sleep_7,undirected,2
2888,Sleep_4,Sleep_7,none,146
2889,Sleep_4,Sleep_7,unknown,0
2890,Sleep_4,L1,u->v,1
2891,Sleep_4,L1,v->u,7
2892,Sleep_4,L1,undirected,0
2893,Sleep_4,L1,none,146
2894,Sleep_4,L1,unknown,0
2895,Sleep_4,L2,u->v,1
2896,Sleep_4,L2,v->u,106
2897,Sleep_4,L2,undirected,0
2898,Sleep_4,L2,none,47
2899,Sleep_4,L2,unknown,0
2900,Sleep_4,L3,u->v,0
2901,Sleep_4,L3,v->u,21
2902,Sleep_4,L3,undirected,0
2903,Sleep_4,L3,none,133
2904,Sleep_4,L3,unknown,0
2905,Sleep_4,L4,u->v,0
2906,Sleep_4,L4,v->u,9
2907,Sleep_4,L4,undirected,0
2908,Sleep_4,L4,none,145
2909,Sleep_4,L4,unknown,0
2910,Sleep_4,L5,u->v,1
2911,Sleep_4,L5,v->u,3
2912,Sleep_4,L5,undirected,0
2913,Sleep_4,L5,none,150
2914,Sleep_4,L5,unknown,0
2915,Sleep_4,L6,u->v,1
2916,Sleep_4,L6,v->u,9
2917,Sleep_4,L6,undirected,0
2918,Sleep_4,L6,none,144
2919,Sleep_4,L6,unknown,0
2920,Sleep_4,L7,u->v,0
2921,Sleep_4,L7,v->u,6
2922,Sleep_4,L7,undirected,0
2923,Sleep_4,L7,none,148
2924,Sleep_4,L7,unknown,0
2925,Sleep_4,L8,u->v,0
2926,Sleep_4,L8,v->u,1
2927,Sleep_4,L8,undirected,0
2928,Sleep_4,L8,none,153
2929,Sleep_4,L8,unknown,0
2930,Sleep_4,L9,u->v,1
2931,Sleep_4,L9,v->u,3
2932,Sleep_4,L9,undirected,0
2933,Sleep_4,L9,none,150
2934,Sleep_4,L9,unknown,0
2935,Sleep_4,L10,u->v,1
2936,Sleep_4,L10,v->u,86
2937,Sleep_4,L10,undirected,1
2938,Sleep_4,L10,none,66
2939,Sleep_4,L10,unknown,0
2940,Sleep_5,Sleep_6,u->v,6
2941,Sleep_5,Sleep_6,v->u,3
2942,Sleep_5,Sleep_6,undirected,0
2943,Sleep_5,Sleep_6,none,145
2944,Sleep_5,Sleep_6,unknown,0
2945,Sleep_5,Sleep_7,u->v,8
2946,Sleep_5,Sleep_7,v->u,2
2947,Sleep_5,Sleep_7,undirected,0
2948,Sleep_5,Sleep_7,none,144
2949,Sleep_5,Sleep_7,unknown,0
2950,Sleep_5,L1,u->v,0
2951,Sleep_5,L1,v->u,7
2952,Sleep_5,L1,undirected,0
2953,Sleep_5,L1,none,147
2954,Sleep_5,L1,unknown,0
2955,Sleep_5,L2,u->v,2
2956,Sleep_5,L2,v->u,109
2957,Sleep_5,L2,undirected,0
2958,Sleep_5,L2,none,43
2959,Sleep_5,L2,unknown,0
2960,Sleep_5,L3,u->v,1
2961,Sleep_5,L3,v->u,17
2962,Sleep_5,L3,undirected,0
2963,Sleep_5,L3,none,136
2964,Sleep_5,L3,unknown,0
2965,Sleep_5,L4,u->v,0
2966,Sleep_5,L4,v->u,6
2967,Sleep_5,L4,undirected,1
2968,Sleep_5,L4,none,147
2969,Sleep_5,L4,unknown,0
2970,Sleep_5,L5,u->v,0
2971,Sleep_5,L5,v->u,2
2972,Sleep_5,L5,undirected,0
2973,Sleep_5,L5,none,152
2974,Sleep_5,L5,unknown,0
2975,Sleep_5,L6,u->v,1
2976,Sleep_5,L6,v->u,8
2977,Sleep_5,L6,undirected,0
2978,Sleep_5,L6,none,145
2979,Sleep_5,L6,unknown,0
2980,Sleep_5,L7,u->v,1
2981,Sleep_5,L7,v->u,5
2982,Sleep_5,L7,undirected,0
2983,Sleep_5,L7,none,148
2984,Sleep_5,L7,unknown,0
2985,Sleep_5,L8,u->v,1
2986,Sleep_5,L8,v->u,0
2987,Sleep_5,L8,undirected,0
2988,Sleep_5,L8,none,153
2989,Sleep_5,L8,unknown,0
2990,Sleep_5,L9,u->v,1
2991,Sleep_5,L9,v->u,3
2992,Sleep_5,L9,undirected,0
2993,Sleep_5,L9,none,150
2994,Sleep_5,L9,unknown,0
2995,Sleep_5,L10,u->v,1
2996,Sleep_5,L10,v->u,91
2997,Sleep_5,L10,undirected,0
2998,Sleep_5,L10,none,62
2999,Sleep_5,L10,unknown,0
3000,Sleep_6,Sleep_7,u->v,3
3001,Sleep_6,Sleep_7,v->u,3
3002,Sleep_6,Sleep_7,undirected,0
3003,Sleep_6,Sleep_7,none,148
3004,Sleep_6,Sleep_7,unknown,0
3005,Sleep_6,L1,u->v,0
3006,Sleep_6,L1,v->u,6
3007,Sleep_6,L1,undirected,0
3008,Sleep_6,L1,none,148
3009,Sleep_6,L1,unknown,0
3010,Sleep_6,L2,u->v,0
3011,Sleep_6,L2,v->u,114
3012,Sleep_6,L2,undirected,0
3013,Sleep_6,L2,none,40
3014,Sleep_6,L2,unknown,0
3015,Sleep_6,L3,u->v,0
3016,Sleep_6,L3,v->u,18
3017,Sleep_6,L3,undirected,0
3018,Sleep_6,L3,none,136
3019,Sleep_6,L3,unknown,0
3020,Sleep_6,L4,u->v,0
3021,Sleep_6,L4,v->u,8
3022,Sleep_6,L4,undirected,0
3023,Sleep_6,L4,none,146
3024,Sleep_6,L4,unknown,0
3025,Sleep_6,L5,u->v,1
3026,Sleep_6,L5,v->u,0
3027,Sleep_6,L5,undirected,0
3028,Sleep_6,L5,none,153
3029,Sleep_6,L5,unknown,0
3030,Sleep_6,L6,u->v,1
3031,Sleep_6,L6,v->u,5
3032,Sleep_6,L6,undirected,0
3033,Sleep_6,L6,none,148
3034,Sleep_6,L6,unknown,0
3035,Sleep_6,L7,u->v,0
3036,Sleep_6,L7,v->u,6
3037,Sleep_6,L7,undirected,1
3038,Sleep_6,L7,none,147
3039,Sleep_6,L7,unknown,0
3040,Sleep_6,L8,u->v,3
3041,Sleep_6,L8,v->u,0
3042,Sleep_6,L8,undirected,0
3043,Sleep_6,L8,none,151
3044,Sleep_6,L8,unknown,0
3045,Sleep_6,L9,u->v,0
3046,Sleep_6,L9,v->u,2
3047,Sleep_6,L9,undirected,0
3048,Sleep_6,L9,none,152
3049,Sleep_6,L9,unknown,0
3050,Sleep_6,L10,u->v,0
3051,Sleep_6,L10,v->u,88
3052,Sleep_6,L10,undirected,0
3053,Sleep_6,L10,none,66
3054,Sleep_6,L10,unknown,0
3055,Sleep_7,L1,u->v,0
3056,Sleep_7,L1,v->u,10
3057,Sleep_7,L1,undirected,1
3058,Sleep_7,L1,none,143
3059,Sleep_7,L1,unknown,0
3060,Sleep_7,L2,u->v,2
3061,Sleep_7,L2,v->u,70
3062,Sleep_7,L2,undirected,1
3063,Sleep_7,L2,none,81
3064,Sleep_7,L2,unknown,0
3065,Sleep_7,L3,u->v,0
3066,Sleep_7,L3,v->u,25
3067,Sleep_7,L3,undirected,0
3068,Sleep_7,L3,none,129
3069,Sleep_7,L3,unknown,0
3070,Sleep_7,L4,u->v,0
3071,Sleep_7,L4,v->u,21
3072,Sleep_7,L4,undirected,5
3073,Sleep_7,L4,none,128
3074,Sleep_7,L4,unknown,0
3075,Sleep_7,L5,u->v,2
3076,Sleep_7,L5,v->u,1
3077,Sleep_7,L5,undirected,0
3078,Sleep_7,L5,none,151
3079,Sleep_7,L5,unknown,0
3080,Sleep_7,L6,u->v,3
3081,Sleep_7,L6,v->u,10
3082,Sleep_7,L6,undirected,1
3083,Sleep_7,L6,none,140
3084,Sleep_7,L6,unknown,0
3085,Sleep_7,L7,u->v,0
3086,Sleep_7,L7,v->u,9
3087,Sleep_7,L7,undirected,0
3088,Sleep_7,L7,none,145
3089,Sleep_7,L7,unknown,0
3090,Sleep_7,L8,u->v,0
3091,Sleep_7,L8,v->u,0
3092,Sleep_7,L8,undirected,0
3093,Sleep_7,L8,none,154
3094,Sleep_7,L8,unknown,0
3095,Sleep_7,L9,u->v,1
3096,Sleep_7,L9,v->u,7
3097,Sleep_7,L9,undirected,0
3098,Sleep_7,L9,none,146
3099,Sleep_7,L9,unknown,0
3100,Sleep_7,L10,u->v,1
3101,Sleep_7,L10,v->u,58
3102,Sleep_7,L10,undirected,0
3103,Sleep_7,L10,none,95
3104,Sleep_7,L10,unknown,0
3105,L1,L2,u->v,13
3106,L1,L2,v->u,8
3107,L1,L2,undirected,1
3108,L1,L2,none,132
3109,L1,L2,unknown,0
3110,L1,L3,u->v,4
3111,L1,L3,v->u,5
3112,L1,L3,undirected,0
3113,L1,L3,none,145
3114,L1,L3,unknown,0
3115,L1,L4,u->v,10
3116,L1,L4,v->u,16
3117,L1,L4,undirected,3
3118,L1,L4,none,125
3119,L1,L4,unknown,0
3120,L1,L5,u->v,28
3121,L1,L5,v->u,0
3122,L1,L5,undirected,1
3123,L1,L5,none,125
3124,L1,L5,unknown,0
3125,L1,L6,u->v,1
3126,L1,L6,v->u,1
3127,L1,L6,undirected,0
3128,L1,L6,none,152
3129,L1,L6,unknown,0
3130,L1,L7,u->v,7
3131,L1,L7,v->u,6
3132,L1,L7,undirected,0
3133,L1,L7,none,141
3134,L1,L7,unknown,0
3135,L1,L8,u->v,4
3136,L1,L8,v->u,0
3137,L1,L8,undirected,0
3138,L1,L8,none,150
3139,L1,L8,unknown,0
3140,L1,L9,u->v,0
3141,L1,L9,v->u,3
3142,L1,L9,undirected,0
3143,L1,L9,none,151
3144,L1,L9,unknown,0
3145,L1,L10,u->v,11
3146,L1,L10,v->u,6
3147,L1,L10,undirected,1
3148,L1,L10,none,136
3149,L1,L10,unknown,0
3150,L2,L3,u->v,10
3151,L2,L3,v->u,15
3152,L2,L3,undirected,0
3153,L2,L3,none,129
3154,L2,L3,unknown,0
3155,L2,L4,u->v,4
3156,L2,L4,v->u,10
3157,L2,L4,undirected,1
3158,L2,L4,none,139
3159,L2,L4,unknown,0
3160,L2,L5,u->v,8
3161,L2,L5,v->u,3
3162,L2,L5,undirected,0
3163,L2,L5,none,143
3164,L2,L5,unknown,0
3165,L2,L6,u->v,8
3166,L2,L6,v->u,7
3167,L2,L6,undirected,0
3168,L2,L6,none,139
3169,L2,L6,unknown,0
3170,L2,L7,u->v,9
3171,L2,L7,v->u,9
3172,L2,L7,undirected,0
3173,L2,L7,none,136
3174,L2,L7,unknown,0
3175,L2,L8,u->v,2
3176,L2,L8,v->u,6
3177,L2,L8,undirected,0
3178,L2,L8,none,146
3179,L2,L8,unknown,0
3180,L2,L9,u->v,1
3181,L2,L9,v->u,5
3182,L2,L9,undirected,0
3183,L2,L9,none,148
3184,L2,L9,unknown,0
3185,L2,L10,u->v,4
3186,L2,L10,v->u,3
3187,L2,L10,undirected,0
3188,L2,L10,none,147
3189,L2,L10,unknown,0
3190,L3,L4,u->v,2
3191,L3,L4,v->u,3
3192,L3,L4,undirected,0
3193,L3,L4,none,149
3194,L3,L4,unknown,0
3195,L3,L5,u->v,17
3196,L3,L5,v->u,1
3197,L3,L5,undirected,0
3198,L3,L5,none,136
3199,L3,L5,unknown,0
3200,L3,L6,u->v,18
3201,L3,L6,v->u,28
3202,L3,L6,undirected,1
3203,L3,L6,none,107
3204,L3,L6,unknown,0
3205,L3,L7,u->v,5
3206,L3,L7,v->u,2
3207,L3,L7,undirected,0
3208,L3,L7,none,147
3209,L3,L7,unknown,0
3210,L3,L8,u->v,24
3211,L3,L8,v->u,0
3212,L3,L8,undirected,0
3213,L3,L8,none,130
3214,L3,L8,unknown,0
3215,L3,L9,u->v,10
3216,L3,L9,v->u,8
3217,L3,L9,undirected,1
3218,L3,L9,none,135
3219,L3,L9,unknown,0
3220,L3,L10,u->v,11
3221,L3,L10,v->u,4
3222,L3,L10,undirected,0
3223,L3,L10,none,139
3224,L3,L10,unknown,0
3225,L4,L5,u->v,6
3226,L4,L5,v->u,2
3227,L4,L5,undirected,0
3228,L4,L5,none,146
3229,L4,L5,unknown,0
3230,L4,L6,u->v,24
3231,L4,L6,v->u,6
3232,L4,L6,undirected,2
3233,L4,L6,none,122
3234,L4,L6,unknown,0
3235,L4,L7,u->v,3
3236,L4,L7,v->u,3
3237,L4,L7,undirected,0
3238,L4,L7,none,148
3239,L4,L7,unknown,0
3240,L4,L8,u->v,2
3241,L4,L8,v->u,0
3242,L4,L8,undirected,1
3243,L4,L8,none,151
3244,L4,L8,unknown,0
3245,L4,L9,u->v,12
3246,L4,L9,v->u,6
3247,L4,L9,undirected,4
3248,L4,L9,none,132
3249,L4,L9,unknown,0
3250,L4,L10,u->v,10
3251,L4,L10,v->u,4
3252,L4,L10,undirected,1
3253,L4,L10,none,139
3254,L4,L10,unknown,0
3255,L5,L6,u->v,4
3256,L5,L6,v->u,9
3257,L5,L6,undirected,1
3258,L5,L6,none,140
3259,L5,L6,unknown,0
3260,L5,L7,u->v,4
3261,L5,L7,v->u,6
3262,L5,L7,undirected,0
3263,L5,L7,none,144
3264,L5,L7,unknown,0
3265,L5,L8,u->v,7
3266,L5,L8,v->u,3
3267,L5,L8,undirected,0
3268,L5,L8,none,144
3269,L5,L8,unknown,0
3270,L5,L9,u->v,3
3271,L5,L9,v->u,11
3272,L5,L9,undirected,0
3273,L5,L9,none,140
3274,L5,L9,unknown,0
3275,L5,L10,u->v,2
3276,L5,L10,v->u,4
3277,L5,L10,undirected,0
3278,L5,L10,none,148
3279,L5,L10,unknown,0
3280,L6,L7,u->v,28
3281,L6,L7,v->u,19
3282,L6,L7,undirected,1
3283,L6,L7,none,106
3284,L6,L7,unknown,0
3285,L6,L8,u->v,5
3286,L6,L8,v->u,1
3287,L6,L8,undirected,0
3288,L6,L8,none,148
3289,L6,L8,unknown,0
3290,L6,L9,u->v,1
3291,L6,L9,v->u,1
3292,L6,L9,undirected,0
3293,L6,L9,none,152
3294,L6,L9,unknown,0
3295,L6,L10,u->v,6
3296,L6,L10,v->u,7
3297,L6,L10,undirected,0
3298,L6,L10,none,141
3299,L6,L10,unknown,0
3300,L7,L8,u->v,9
3301,L7,L8,v->u,0
3302,L7,L8,undirected,0
3303,L7,L8,none,145
3304,L7,L8,unknown,0
3305,L7,L9,u->v,10
3306,L7,L9,v->u,10
3307,L7,L9,undirected,1
3308,L7,L9,none,133
3309,L7,L9,unknown,0
3310,L7,L10,u->v,9
3311,L7,L10,v->u,7
3312,L7,L10,undirected,0
3313,L7,L10,none,138
3314,L7,L10,unknown,0
3315,L8,L9,u->v,1
3316,L8,L9,v->u,5
3317,L8,L9,undirected,0
3318,L8,L9,none,148
3319,L8,L9,unknown,0
3320,L8,L10,u->v,5
3321,L8,L10,v->u,1
3322,L8,L10,undirected,0
3323,L8,L10,none,148
3324,L8,L10,unknown,0
3325,L9,L10,u->v,4
3326,L9,L10,v->u,1
3327,L9,L10,undirected,0
3328,L9,L10,none,149
3329,L9,L10,unknown,0
