u,v,edge_type,count,prop,sum,undirected_props
MistrustB_5,L10,u->v,1,0.006493506493506494,154,0.03246753246753247
MistrustB_6,MistrustB_9,undirected,1,0.006493506493506494,154,0.18181818181818182
MistrustB_6,Sleep_2,undirected,1,0.006493506493506494,154,0.05194805194805195
MistrustB_6,Sleep_4,v->u,1,0.006493506493506494,154,0.006493506493506494
MistrustB_6,Sleep_6,v->u,1,0.006493506493506494,154,0.006493506493506494
MistrustB_6,Sleep_7,u->v,1,0.006493506493506494,154,0.012987012987012988
MistrustB_6,Sleep_7,v->u,1,0.006493506493506494,154,0.012987012987012988
MistrustB_6,L2,undirected,1,0.006493506493506494,154,0.06493506493506493
MistrustB_6,L5,undirected,1,0.006493506493506494,154,0.01948051948051948
MistrustB_6,L6,u->v,1,0.006493506493506494,154,0.045454545454545456
MistrustB_6,L6,undirected,1,0.006493506493506494,154,0.045454545454545456
MistrustB_6,L7,undirected,1,0.006493506493506494,154,0.37662337662337664
MistrustB_6,L10,undirected,1,0.006493506493506494,154,0.03896103896103896
MistrustB_7,MistrustB_10,v->u,1,0.006493506493506494,154,0.05194805194805195
MistrustB_7,MistrustB_10,undirected,1,0.006493506493506494,154,0.05194805194805195
MistrustB_7,Sleep_1,v->u,1,0.006493506493506494,154,0.006493506493506494
MistrustB_7,Sleep_2,u->v,1,0.006493506493506494,154,0.01948051948051948
MistrustB_7,Sleep_2,v->u,1,0.006493506493506494,154,0.01948051948051948
MistrustB_7,Sleep_2,undirected,1,0.006493506493506494,154,0.01948051948051948
MistrustB_7,Sleep_3,u->v,1,0.006493506493506494,154,0.006493506493506494
MistrustB_7,Sleep_4,u->v,1,0.006493506493506494,154,0.012987012987012988
MistrustB_7,Sleep_4,v->u,1,0.006493506493506494,154,0.012987012987012988
MistrustB_7,Sleep_5,undirected,1,0.006493506493506494,154,0.025974025974025976
MistrustB_7,L6,undirected,1,0.006493506493506494,154,0.07792207792207792
MistrustB_8,Sleep_5,u->v,1,0.006493506493506494,154,0.045454545454545456
MistrustB_8,Sleep_6,v->u,1,0.006493506493506494,154,0.025974025974025976
MistrustB_8,Sleep_6,undirected,1,0.006493506493506494,154,0.025974025974025976
MistrustB_8,L1,u->v,1,0.006493506493506494,154,0.05844155844155845
MistrustB_8,L2,u->v,1,0.006493506493506494,154,0.03896103896103896
MistrustB_8,L4,u->v,1,0.006493506493506494,154,0.01948051948051948
MistrustB_8,L5,u->v,1,0.006493506493506494,154,0.012987012987012988
MistrustB_8,L5,v->u,1,0.006493506493506494,154,0.012987012987012988
MistrustB_8,L6,u->v,1,0.006493506493506494,154,0.12337662337662338
MistrustB_8,L7,undirected,1,0.006493506493506494,154,0.34415584415584416
MistrustB_8,L10,v->u,1,0.006493506493506494,154,0.01948051948051948
MistrustB_9,MistrustB_10,undirected,1,0.006493506493506494,154,0.18831168831168832
MistrustB_9,Sleep_1,v->u,1,0.006493506493506494,154,0.03246753246753247
MistrustB_9,Sleep_6,u->v,1,0.006493506493506494,154,0.01948051948051948
MistrustB_9,Sleep_6,v->u,1,0.006493506493506494,154,0.01948051948051948
MistrustB_9,Sleep_6,undirected,1,0.006493506493506494,154,0.01948051948051948
MistrustB_9,L2,u->v,1,0.006493506493506494,154,0.08441558441558442
MistrustB_9,L5,u->v,1,0.006493506493506494,154,0.01948051948051948
MistrustB_9,L7,undirected,1,0.006493506493506494,154,0.2987012987012987
MistrustB_9,L9,undirected,1,0.006493506493506494,154,0.07142857142857142
MistrustB_10,Sleep_2,u->v,1,0.006493506493506494,154,0.01948051948051948
MistrustB_10,Sleep_4,v->u,1,0.006493506493506494,154,0.025974025974025976
MistrustB_10,Sleep_5,u->v,1,0.006493506493506494,154,0.025974025974025976
MistrustB_10,Sleep_6,u->v,1,0.006493506493506494,154,0.01948051948051948
MistrustB_10,Sleep_6,v->u,1,0.006493506493506494,154,0.01948051948051948
MistrustB_10,Sleep_6,undirected,1,0.006493506493506494,154,0.01948051948051948
MistrustB_10,L1,u->v,1,0.006493506493506494,154,0.05194805194805195
MistrustB_10,L5,v->u,1,0.006493506493506494,154,0.006493506493506494
MistrustB_10,L6,u->v,1,0.006493506493506494,154,0.09740259740259741
MistrustB_10,L8,v->u,1,0.006493506493506494,154,0.006493506493506494
Sleep_1,Sleep_4,u->v,1,0.006493506493506494,154,0.13636363636363635
Sleep_1,Sleep_5,u->v,1,0.006493506493506494,154,0.025974025974025976
Sleep_1,Sleep_6,u->v,1,0.006493506493506494,154,0.012987012987012988
Sleep_1,Sleep_6,v->u,1,0.006493506493506494,154,0.012987012987012988
Sleep_1,Sleep_7,u->v,1,0.006493506493506494,154,0.025974025974025976
Sleep_1,L2,u->v,1,0.006493506493506494,154,0.461038961038961
Sleep_1,L3,u->v,1,0.006493506493506494,154,0.16233766233766234
Sleep_1,L4,u->v,1,0.006493506493506494,154,0.05194805194805195
Sleep_1,L5,v->u,1,0.006493506493506494,154,0.01948051948051948
Sleep_2,Sleep_5,undirected,1,0.006493506493506494,154,0.07792207792207792
Sleep_2,Sleep_6,v->u,1,0.006493506493506494,154,0.12337662337662338
Sleep_2,L1,u->v,1,0.006493506493506494,154,0.14935064935064934
Sleep_2,L2,u->v,1,0.006493506493506494,154,0.44155844155844154
Sleep_2,L6,u->v,1,0.006493506493506494,154,0.06493506493506494
Sleep_2,L6,undirected,1,0.006493506493506494,154,0.06493506493506494
Sleep_2,L7,u->v,1,0.006493506493506494,154,0.08441558441558442
Sleep_2,L9,undirected,1,0.006493506493506494,154,0.03896103896103896
Sleep_2,L10,undirected,1,0.006493506493506494,154,0.33766233766233766
Sleep_3,Sleep_4,undirected,1,0.006493506493506494,154,0.045454545454545456
Sleep_3,Sleep_5,undirected,1,0.006493506493506494,154,0.05844155844155844
Sleep_3,Sleep_7,undirected,1,0.006493506493506494,154,0.06493506493506493
Sleep_3,L1,u->v,1,0.006493506493506494,154,0.1103896103896104
Sleep_3,L1,undirected,1,0.006493506493506494,154,0.1103896103896104
Sleep_3,L2,u->v,1,0.006493506493506494,154,0.4090909090909091
Sleep_3,L3,undirected,1,0.006493506493506494,154,0.19480519480519481
Sleep_3,L4,u->v,1,0.006493506493506494,154,0.12337662337662339
Sleep_3,L6,undirected,1,0.006493506493506494,154,0.08441558441558442
Sleep_3,L9,u->v,1,0.006493506493506494,154,0.03896103896103896
Sleep_4,Sleep_5,undirected,1,0.006493506493506494,154,0.08441558441558442
Sleep_4,Sleep_7,v->u,1,0.006493506493506494,154,0.05194805194805195
Sleep_4,L1,u->v,1,0.006493506493506494,154,0.05194805194805195
Sleep_4,L2,u->v,1,0.006493506493506494,154,0.6948051948051948
Sleep_4,L5,u->v,1,0.006493506493506494,154,0.025974025974025976
Sleep_4,L6,u->v,1,0.006493506493506494,154,0.06493506493506493
Sleep_4,L8,v->u,1,0.006493506493506494,154,0.006493506493506494
Sleep_4,L9,u->v,1,0.006493506493506494,154,0.025974025974025976
Sleep_4,L10,u->v,1,0.006493506493506494,154,0.5714285714285713
Sleep_4,L10,undirected,1,0.006493506493506494,154,0.5714285714285713
Sleep_5,L3,u->v,1,0.006493506493506494,154,0.11688311688311688
Sleep_5,L4,undirected,1,0.006493506493506494,154,0.045454545454545456
Sleep_5,L6,u->v,1,0.006493506493506494,154,0.05844155844155845
Sleep_5,L7,u->v,1,0.006493506493506494,154,0.03896103896103896
Sleep_5,L8,u->v,1,0.006493506493506494,154,0.006493506493506494
Sleep_5,L9,u->v,1,0.006493506493506494,154,0.025974025974025976
Sleep_5,L10,u->v,1,0.006493506493506494,154,0.5974025974025974
Sleep_6,L5,u->v,1,0.006493506493506494,154,0.006493506493506494
Sleep_6,L6,u->v,1,0.006493506493506494,154,0.03896103896103896
Sleep_6,L7,undirected,1,0.006493506493506494,154,0.045454545454545456
Sleep_7,L1,undirected,1,0.006493506493506494,154,0.07142857142857142
Sleep_7,L2,undirected,1,0.006493506493506494,154,0.474025974025974
Sleep_7,L5,v->u,1,0.006493506493506494,154,0.01948051948051948
Sleep_7,L6,undirected,1,0.006493506493506494,154,0.09090909090909091
Sleep_7,L9,u->v,1,0.006493506493506494,154,0.05194805194805195
Sleep_7,L10,u->v,1,0.006493506493506494,154,0.38311688311688313
L1,L2,undirected,1,0.006493506493506494,154,0.14285714285714285
L1,L5,undirected,1,0.006493506493506494,154,0.18831168831168832
L1,L6,u->v,1,0.006493506493506494,154,0.012987012987012988
L1,L6,v->u,1,0.006493506493506494,154,0.012987012987012988
L1,L10,undirected,1,0.006493506493506494,154,0.11688311688311688
L2,L4,undirected,1,0.006493506493506494,154,0.09740259740259741
L2,L9,u->v,1,0.006493506493506494,154,0.03896103896103896
L3,L5,v->u,1,0.006493506493506494,154,0.11688311688311688
L3,L6,undirected,1,0.006493506493506494,154,0.3051948051948052
L3,L9,undirected,1,0.006493506493506494,154,0.12337662337662338
L4,L8,undirected,1,0.006493506493506494,154,0.01948051948051948
L4,L10,undirected,1,0.006493506493506494,154,0.09740259740259741
L5,L6,undirected,1,0.006493506493506494,154,0.09090909090909091
L6,L7,undirected,1,0.006493506493506494,154,0.3116883116883117
L6,L8,v->u,1,0.006493506493506494,154,0.03896103896103896
L6,L9,u->v,1,0.006493506493506494,154,0.012987012987012988
L6,L9,v->u,1,0.006493506493506494,154,0.012987012987012988
L7,L9,undirected,1,0.006493506493506494,154,0.13636363636363635
L8,L9,u->v,1,0.006493506493506494,154,0.03896103896103896
L8,L10,v->u,1,0.006493506493506494,154,0.03896103896103896
L9,L10,v->u,1,0.006493506493506494,154,0.03246753246753247
Worry_1,Worry_2,v->u,0,0,154,0.2012987012987013
Worry_1,Worry_2,undirected,0,0,154,0.2012987012987013
Worry_1,Worry_3,undirected,0,0,154,0.16883116883116883
Worry_1,Worry_4,undirected,0,0,154,0.2077922077922078
Worry_1,Worry_5,undirected,0,0,154,0.12337662337662338
Worry_1,Worry_7,undirected,0,0,154,0.14285714285714285
Worry_1,Worry_8,u->v,0,0,154,0.1038961038961039
Worry_1,Worry_8,undirected,0,0,154,0.1038961038961039
Worry_1,Worry_9,u->v,0,0,154,0.14285714285714285
Worry_1,Worry_9,undirected,0,0,154,0.14285714285714285
Worry_1,Worry_10,undirected,0,0,154,0.10389610389610389
Worry_1,MistrustB_1,v->u,0,0,154,0.11688311688311688
Worry_1,MistrustB_2,undirected,0,0,154,0.1038961038961039
Worry_1,MistrustB_3,undirected,0,0,154,0.12987012987012986
Worry_1,MistrustB_4,v->u,0,0,154,0.09740259740259741
Worry_1,MistrustB_4,undirected,0,0,154,0.09740259740259741
Worry_1,MistrustB_5,v->u,0,0,154,0.09090909090909091
Worry_1,MistrustB_5,undirected,0,0,154,0.09090909090909091
Worry_1,MistrustB_6,v->u,0,0,154,0.09090909090909091
Worry_1,MistrustB_7,v->u,0,0,154,0.1038961038961039
Worry_1,MistrustB_7,undirected,0,0,154,0.1038961038961039
Worry_1,MistrustB_8,undirected,0,0,154,0.1103896103896104
Worry_1,MistrustB_10,v->u,0,0,154,0.08441558441558442
Worry_1,MistrustB_10,undirected,0,0,154,0.08441558441558442
Worry_1,Sleep_1,v->u,0,0,154,0.032467532467532464
Worry_1,Sleep_1,undirected,0,0,154,0.032467532467532464
Worry_1,Sleep_2,v->u,0,0,154,0.025974025974025976
Worry_1,Sleep_2,undirected,0,0,154,0.025974025974025976
Worry_1,Sleep_3,v->u,0,0,154,0.025974025974025976
Worry_1,Sleep_3,undirected,0,0,154,0.025974025974025976
Worry_1,Sleep_4,undirected,0,0,154,0.05194805194805195
Worry_1,Sleep_5,v->u,0,0,154,0.01948051948051948
Worry_1,Sleep_5,undirected,0,0,154,0.01948051948051948
Worry_1,Sleep_6,v->u,0,0,154,0.01948051948051948
Worry_1,Sleep_6,undirected,0,0,154,0.01948051948051948
Worry_1,Sleep_7,v->u,0,0,154,0.025974025974025976
Worry_1,Sleep_7,undirected,0,0,154,0.025974025974025976
Worry_1,L2,undirected,0,0,154,0.08441558441558442
Worry_1,L3,undirected,0,0,154,0.2207792207792208
Worry_1,L4,u->v,0,0,154,0.012987012987012988
Worry_1,L4,undirected,0,0,154,0.012987012987012988
Worry_1,L5,undirected,0,0,154,0.16233766233766234
Worry_1,L6,undirected,0,0,154,0.12337662337662338
Worry_1,L7,undirected,0,0,154,0.08441558441558442
Worry_1,L8,u->v,0,0,154,0.35714285714285715
Worry_1,L9,undirected,0,0,154,0.045454545454545456
Worry_1,L10,undirected,0,0,154,0.07142857142857142
Worry_2,Worry_3,undirected,0,0,154,0.03896103896103896
Worry_2,Worry_4,undirected,0,0,154,0.025974025974025976
Worry_2,Worry_5,undirected,0,0,154,0.012987012987012988
Worry_2,Worry_6,u->v,0,0,154,0.012987012987012988
Worry_2,Worry_6,undirected,0,0,154,0.012987012987012988
Worry_2,Worry_7,u->v,0,0,154,0.01948051948051948
Worry_2,Worry_7,undirected,0,0,154,0.01948051948051948
Worry_2,Worry_8,u->v,0,0,154,0.1038961038961039
Worry_2,Worry_8,undirected,0,0,154,0.1038961038961039
Worry_2,Worry_9,u->v,0,0,154,0.14285714285714285
Worry_2,Worry_9,undirected,0,0,154,0.14285714285714285
Worry_2,Worry_10,undirected,0,0,154,0.032467532467532464
Worry_2,MistrustB_1,u->v,0,0,154,0
Worry_2,MistrustB_1,v->u,0,0,154,0
Worry_2,MistrustB_1,undirected,0,0,154,0
Worry_2,MistrustB_2,u->v,0,0,154,0.006493506493506494
Worry_2,MistrustB_2,undirected,0,0,154,0.006493506493506494
Worry_2,MistrustB_3,undirected,0,0,154,0.01948051948051948
Worry_2,MistrustB_4,u->v,0,0,154,0
Worry_2,MistrustB_4,v->u,0,0,154,0
Worry_2,MistrustB_4,undirected,0,0,154,0
Worry_2,MistrustB_5,u->v,0,0,154,0
Worry_2,MistrustB_5,v->u,0,0,154,0
Worry_2,MistrustB_5,undirected,0,0,154,0
Worry_2,MistrustB_6,u->v,0,0,154,0
Worry_2,MistrustB_6,v->u,0,0,154,0
Worry_2,MistrustB_6,undirected,0,0,154,0
Worry_2,MistrustB_7,v->u,0,0,154,0.006493506493506494
Worry_2,MistrustB_7,undirected,0,0,154,0.006493506493506494
Worry_2,MistrustB_8,u->v,0,0,154,0.006493506493506494
Worry_2,MistrustB_8,undirected,0,0,154,0.006493506493506494
Worry_2,MistrustB_9,u->v,0,0,154,0.012987012987012988
Worry_2,MistrustB_9,undirected,0,0,154,0.012987012987012988
Worry_2,MistrustB_10,u->v,0,0,154,0
Worry_2,MistrustB_10,v->u,0,0,154,0
Worry_2,MistrustB_10,undirected,0,0,154,0
Worry_2,Sleep_1,u->v,0,0,154,0
Worry_2,Sleep_1,v->u,0,0,154,0
Worry_2,Sleep_1,undirected,0,0,154,0
Worry_2,Sleep_2,u->v,0,0,154,0
Worry_2,Sleep_2,v->u,0,0,154,0
Worry_2,Sleep_2,undirected,0,0,154,0
Worry_2,Sleep_3,u->v,0,0,154,0
Worry_2,Sleep_3,v->u,0,0,154,0
Worry_2,Sleep_3,undirected,0,0,154,0
Worry_2,Sleep_4,u->v,0,0,154,0.012987012987012988
Worry_2,Sleep_4,undirected,0,0,154,0.012987012987012988
Worry_2,Sleep_5,u->v,0,0,154,0
Worry_2,Sleep_5,v->u,0,0,154,0
Worry_2,Sleep_5,undirected,0,0,154,0
Worry_2,Sleep_6,u->v,0,0,154,0
Worry_2,Sleep_6,v->u,0,0,154,0
Worry_2,Sleep_6,undirected,0,0,154,0
Worry_2,Sleep_7,u->v,0,0,154,0
Worry_2,Sleep_7,v->u,0,0,154,0
Worry_2,Sleep_7,undirected,0,0,154,0
Worry_2,L1,u->v,0,0,154,0.03246753246753247
Worry_2,L2,u->v,0,0,154,0.006493506493506494
Worry_2,L2,undirected,0,0,154,0.006493506493506494
Worry_2,L3,u->v,0,0,154,0.2597402597402597
Worry_2,L3,undirected,0,0,154,0.2597402597402597
Worry_2,L4,u->v,0,0,154,0.012987012987012988
Worry_2,L4,undirected,0,0,154,0.012987012987012988
Worry_2,L5,u->v,0,0,154,0.09090909090909091
Worry_2,L5,undirected,0,0,154,0.09090909090909091
Worry_2,L6,u->v,0,0,154,0.09740259740259741
Worry_2,L6,undirected,0,0,154,0.09740259740259741
Worry_2,L7,u->v,0,0,154,0.05844155844155844
Worry_2,L7,undirected,0,0,154,0.05844155844155844
Worry_2,L8,u->v,0,0,154,0.4220779220779221
Worry_2,L9,u->v,0,0,154,0.01948051948051948
Worry_2,L9,undirected,0,0,154,0.01948051948051948
Worry_2,L10,u->v,0,0,154,0.006493506493506494
Worry_2,L10,undirected,0,0,154,0.006493506493506494
Worry_3,Worry_4,undirected,0,0,154,0.03896103896103896
Worry_3,Worry_5,undirected,0,0,154,0.03246753246753247
Worry_3,Worry_7,undirected,0,0,154,0.18181818181818182
Worry_3,Worry_8,u->v,0,0,154,0.05194805194805195
Worry_3,Worry_8,undirected,0,0,154,0.05194805194805195
Worry_3,Worry_9,u->v,0,0,154,0.09740259740259741
Worry_3,Worry_9,undirected,0,0,154,0.09740259740259741
Worry_3,MistrustB_1,v->u,0,0,154,0.006493506493506494
Worry_3,MistrustB_1,undirected,0,0,154,0.006493506493506494
Worry_3,MistrustB_2,undirected,0,0,154,0.032467532467532464
Worry_3,MistrustB_3,undirected,0,0,154,0.012987012987012988
Worry_3,MistrustB_4,undirected,0,0,154,0.03896103896103896
Worry_3,MistrustB_5,undirected,0,0,154,0.03896103896103896
Worry_3,MistrustB_6,undirected,0,0,154,0.025974025974025976
Worry_3,MistrustB_7,v->u,0,0,154,0.006493506493506494
Worry_3,MistrustB_7,undirected,0,0,154,0.006493506493506494
Worry_3,MistrustB_8,undirected,0,0,154,0.03896103896103896
Worry_3,MistrustB_9,undirected,0,0,154,0.051948051948051945
Worry_3,MistrustB_10,v->u,0,0,154,0.01948051948051948
Worry_3,MistrustB_10,undirected,0,0,154,0.01948051948051948
Worry_3,Sleep_1,u->v,0,0,154,0.006493506493506494
Worry_3,Sleep_1,undirected,0,0,154,0.006493506493506494
Worry_3,Sleep_2,u->v,0,0,154,0.012987012987012988
Worry_3,Sleep_2,undirected,0,0,154,0.012987012987012988
Worry_3,Sleep_3,undirected,0,0,154,0.012987012987012988
Worry_3,Sleep_4,v->u,0,0,154,0.006493506493506494
Worry_3,Sleep_4,undirected,0,0,154,0.006493506493506494
Worry_3,Sleep_5,undirected,0,0,154,0.012987012987012988
Worry_3,Sleep_6,undirected,0,0,154,0.01948051948051948
Worry_3,Sleep_7,undirected,0,0,154,0.012987012987012988
Worry_3,L1,u->v,0,0,154,0.1103896103896104
Worry_3,L2,u->v,0,0,154,0.1038961038961039
Worry_3,L2,undirected,0,0,154,0.1038961038961039
Worry_3,L3,u->v,0,0,154,0.37662337662337664
Worry_3,L3,undirected,0,0,154,0.37662337662337664
Worry_3,L4,u->v,0,0,154,0.13636363636363635
Worry_3,L5,u->v,0,0,154,0.11688311688311688
Worry_3,L5,undirected,0,0,154,0.11688311688311688
Worry_3,L6,u->v,0,0,154,0.09090909090909091
Worry_3,L6,undirected,0,0,154,0.09090909090909091
Worry_3,L7,u->v,0,0,154,0.1038961038961039
Worry_3,L7,undirected,0,0,154,0.1038961038961039
Worry_3,L8,u->v,0,0,154,0.08441558441558442
Worry_3,L8,undirected,0,0,154,0.08441558441558442
Worry_3,L9,u->v,0,0,154,0.05194805194805195
Worry_3,L9,undirected,0,0,154,0.05194805194805195
Worry_3,L10,u->v,0,0,154,0.03896103896103896
Worry_3,L10,undirected,0,0,154,0.03896103896103896
Worry_4,Worry_6,u->v,0,0,154,0.1103896103896104
Worry_4,Worry_7,undirected,0,0,154,0.1103896103896104
Worry_4,Worry_8,u->v,0,0,154,0.045454545454545456
Worry_4,Worry_8,undirected,0,0,154,0.045454545454545456
Worry_4,Worry_9,u->v,0,0,154,0.06493506493506493
Worry_4,Worry_9,undirected,0,0,154,0.06493506493506493
Worry_4,Worry_10,undirected,0,0,154,0.07792207792207792
Worry_4,MistrustB_1,v->u,0,0,154,0.012987012987012988
Worry_4,MistrustB_2,undirected,0,0,154,0.01948051948051948
Worry_4,MistrustB_3,u->v,0,0,154,0.006493506493506494
Worry_4,MistrustB_3,undirected,0,0,154,0.006493506493506494
Worry_4,MistrustB_4,undirected,0,0,154,0.03246753246753247
Worry_4,MistrustB_5,undirected,0,0,154,0.025974025974025976
Worry_4,MistrustB_6,undirected,0,0,154,0.01948051948051948
Worry_4,MistrustB_7,v->u,0,0,154,0.006493506493506494
Worry_4,MistrustB_7,undirected,0,0,154,0.006493506493506494
Worry_4,MistrustB_8,undirected,0,0,154,0.025974025974025976
Worry_4,MistrustB_9,undirected,0,0,154,0.05194805194805195
Worry_4,MistrustB_10,v->u,0,0,154,0.006493506493506494
Worry_4,MistrustB_10,undirected,0,0,154,0.006493506493506494
Worry_4,Sleep_1,u->v,0,0,154,0.006493506493506494
Worry_4,Sleep_1,undirected,0,0,154,0.006493506493506494
Worry_4,Sleep_2,u->v,0,0,154,0
Worry_4,Sleep_2,v->u,0,0,154,0
Worry_4,Sleep_2,undirected,0,0,154,0
Worry_4,Sleep_3,u->v,0,0,154,0
Worry_4,Sleep_3,v->u,0,0,154,0
Worry_4,Sleep_3,undirected,0,0,154,0
Worry_4,Sleep_4,u->v,0,0,154,0.006493506493506494
Worry_4,Sleep_4,undirected,0,0,154,0.006493506493506494
Worry_4,Sleep_5,u->v,0,0,154,0.006493506493506494
Worry_4,Sleep_5,undirected,0,0,154,0.006493506493506494
Worry_4,Sleep_6,u->v,0,0,154,0.012987012987012988
Worry_4,Sleep_6,undirected,0,0,154,0.012987012987012988
Worry_4,Sleep_7,u->v,0,0,154,0.006493506493506494
Worry_4,Sleep_7,undirected,0,0,154,0.006493506493506494
Worry_4,L1,u->v,0,0,154,0.11688311688311688
Worry_4,L2,u->v,0,0,154,0.09090909090909091
Worry_4,L2,undirected,0,0,154,0.09090909090909091
Worry_4,L3,u->v,0,0,154,0.4155844155844156
Worry_4,L3,undirected,0,0,154,0.4155844155844156
Worry_4,L4,u->v,0,0,154,0.09090909090909091
Worry_4,L4,undirected,0,0,154,0.09090909090909091
Worry_4,L5,u->v,0,0,154,0.06493506493506493
Worry_4,L5,undirected,0,0,154,0.06493506493506493
Worry_4,L6,u->v,0,0,154,0.11688311688311688
Worry_4,L6,undirected,0,0,154,0.11688311688311688
Worry_4,L7,u->v,0,0,154,0.12337662337662338
Worry_4,L7,undirected,0,0,154,0.12337662337662338
Worry_4,L8,u->v,0,0,154,0.1038961038961039
Worry_4,L8,undirected,0,0,154,0.1038961038961039
Worry_4,L9,u->v,0,0,154,0.05844155844155844
Worry_4,L9,undirected,0,0,154,0.05844155844155844
Worry_4,L10,u->v,0,0,154,0.032467532467532464
Worry_4,L10,undirected,0,0,154,0.032467532467532464
Worry_5,Worry_8,u->v,0,0,154,0.025974025974025976
Worry_5,Worry_8,undirected,0,0,154,0.025974025974025976
Worry_5,Worry_9,u->v,0,0,154,0.06493506493506493
Worry_5,Worry_9,undirected,0,0,154,0.06493506493506493
Worry_5,MistrustB_1,v->u,0,0,154,0.032467532467532464
Worry_5,MistrustB_1,undirected,0,0,154,0.032467532467532464
Worry_5,MistrustB_3,v->u,0,0,154,0.03246753246753247
Worry_5,MistrustB_4,undirected,0,0,154,0.05194805194805195
Worry_5,MistrustB_7,undirected,0,0,154,0.06493506493506493
Worry_5,MistrustB_10,v->u,0,0,154,0.025974025974025976
Worry_5,Sleep_1,undirected,0,0,154,0.03246753246753247
Worry_5,Sleep_2,undirected,0,0,154,0.05844155844155844
Worry_5,Sleep_3,undirected,0,0,154,0.03246753246753247
Worry_5,Sleep_4,u->v,0,0,154,0.006493506493506494
Worry_5,Sleep_4,undirected,0,0,154,0.006493506493506494
Worry_5,Sleep_5,undirected,0,0,154,0.025974025974025976
Worry_5,Sleep_6,undirected,0,0,154,0.03246753246753247
Worry_5,Sleep_7,undirected,0,0,154,0.032467532467532464
Worry_5,L3,undirected,0,0,154,0.2662337662337662
Worry_5,L4,u->v,0,0,154,0.08441558441558442
Worry_5,L4,undirected,0,0,154,0.08441558441558442
Worry_5,L5,undirected,0,0,154,0.24675324675324675
Worry_5,L9,undirected,0,0,154,0.06493506493506493
Worry_5,L10,undirected,0,0,154,0.08441558441558442
Worry_6,MistrustB_1,v->u,0,0,154,0.05194805194805195
Worry_6,MistrustB_1,undirected,0,0,154,0.05194805194805195
Worry_6,MistrustB_3,v->u,0,0,154,0.08441558441558442
Worry_6,MistrustB_4,undirected,0,0,154,0.07792207792207792
Worry_7,Worry_8,undirected,0,0,154,0.7987012987012987
Worry_7,MistrustB_4,undirected,0,0,154,0.06493506493506493
Worry_7,MistrustB_7,v->u,0,0,154,0.05194805194805195
Worry_7,MistrustB_8,undirected,0,0,154,0.09740259740259741
Worry_7,MistrustB_10,v->u,0,0,154,0.06493506493506493
Worry_7,MistrustB_10,undirected,0,0,154,0.06493506493506493
Worry_7,Sleep_1,undirected,0,0,154,0.1103896103896104
Worry_7,Sleep_7,undirected,0,0,154,0.11688311688311688
Worry_7,L2,undirected,0,0,154,0.12337662337662339
Worry_7,L3,undirected,0,0,154,0.3051948051948052
Worry_7,L4,u->v,0,0,154,0.05844155844155845
Worry_7,L5,undirected,0,0,154,0.11038961038961038
Worry_7,L7,undirected,0,0,154,0.18831168831168832
Worry_7,L8,undirected,0,0,154,0.07792207792207792
Worry_8,Worry_10,undirected,0,0,154,0.23376623376623376
Worry_8,MistrustB_1,v->u,0,0,154,0.032467532467532464
Worry_8,MistrustB_1,undirected,0,0,154,0.032467532467532464
Worry_8,MistrustB_2,v->u,0,0,154,0.032467532467532464
Worry_8,MistrustB_2,undirected,0,0,154,0.032467532467532464
Worry_8,MistrustB_3,v->u,0,0,154,0.032467532467532464
Worry_8,MistrustB_3,undirected,0,0,154,0.032467532467532464
Worry_8,MistrustB_4,v->u,0,0,154,0.032467532467532464
Worry_8,MistrustB_4,undirected,0,0,154,0.032467532467532464
Worry_8,MistrustB_5,v->u,0,0,154,0.05194805194805195
Worry_8,MistrustB_5,undirected,0,0,154,0.05194805194805195
Worry_8,MistrustB_6,v->u,0,0,154,0.032467532467532464
Worry_8,MistrustB_6,undirected,0,0,154,0.032467532467532464
Worry_8,MistrustB_7,v->u,0,0,154,0.03896103896103896
Worry_8,MistrustB_7,undirected,0,0,154,0.03896103896103896
Worry_8,MistrustB_8,v->u,0,0,154,0.025974025974025976
Worry_8,MistrustB_8,undirected,0,0,154,0.025974025974025976
Worry_8,MistrustB_9,v->u,0,0,154,0.03896103896103896
Worry_8,MistrustB_9,undirected,0,0,154,0.03896103896103896
Worry_8,MistrustB_10,v->u,0,0,154,0.01948051948051948
Worry_8,MistrustB_10,undirected,0,0,154,0.01948051948051948
Worry_8,Sleep_1,undirected,0,0,154,0.03246753246753247
Worry_8,Sleep_2,v->u,0,0,154,0.032467532467532464
Worry_8,Sleep_2,undirected,0,0,154,0.032467532467532464
Worry_8,Sleep_3,v->u,0,0,154,0.03896103896103896
Worry_8,Sleep_3,undirected,0,0,154,0.03896103896103896
Worry_8,Sleep_4,v->u,0,0,154,0.07142857142857142
Worry_8,Sleep_4,undirected,0,0,154,0.07142857142857142
Worry_8,Sleep_5,v->u,0,0,154,0.06493506493506493
Worry_8,Sleep_5,undirected,0,0,154,0.06493506493506493
Worry_8,Sleep_6,v->u,0,0,154,0.05844155844155844
Worry_8,Sleep_6,undirected,0,0,154,0.05844155844155844
Worry_8,Sleep_7,v->u,0,0,154,0.032467532467532464
Worry_8,Sleep_7,undirected,0,0,154,0.032467532467532464
Worry_8,L1,u->v,0,0,154,0.006493506493506494
Worry_8,L1,undirected,0,0,154,0.006493506493506494
Worry_8,L2,u->v,0,0,154,0.012987012987012988
Worry_8,L3,u->v,0,0,154,0.06493506493506493
